 model_time, Volume_sub_sim_0116, Volume_sub_obs_0116, Volume_sub_sim_0178, Volume_sub_obs_0178,
    9753,     67.60,            ,    257.44,            ,
    9754,     67.59,            ,    257.44,            ,
    9755,     67.55,            ,    257.45,            ,
    9756,     67.58,            ,    257.49,            ,
    9757,     67.68,            ,    257.54,            ,
    9758,     67.76,            ,    257.59,            ,
    9759,     67.78,            ,    257.61,            ,
    9760,     67.82,            ,    257.64,            ,
    9761,     67.81,            ,    257.65,            ,
    9762,     67.81,            ,    257.66,            ,
    9763,     67.92,            ,    257.72,            ,
    9764,     67.98,            ,    257.75,            ,
    9765,     68.03,            ,    257.78,            ,
    9766,     68.04,            ,    257.79,            ,
    9767,     68.06,            ,    257.81,            ,
    9768,     68.09,            ,    257.85,            ,
    9769,     68.13,            ,    257.89,            ,
    9770,     68.20,            ,    257.93,            ,
    9771,     68.19,            ,    257.93,            ,
    9772,     68.17,            ,    257.93,            ,
    9773,     68.15,            ,    257.93,            ,
    9774,     68.18,            ,    257.96,            ,
    9775,     68.23,            ,    257.99,            ,
    9776,     68.21,            ,    257.99,            ,
    9777,     68.19,            ,    257.99,            ,
    9778,     68.18,            ,    258.00,            ,
    9779,     68.17,            ,    258.00,            ,
    9780,     68.14,            ,    258.00,            ,
    9781,     68.10,            ,    257.99,            ,
    9782,     68.06,            ,    257.98,            ,
    9783,     68.02,            ,    257.97,            ,
    9784,     67.99,            ,    257.97,            ,
    9785,     67.95,            ,    257.98,            ,
    9786,     67.91,            ,    257.97,            ,
    9787,     67.88,            ,    257.97,            ,
    9788,     67.85,            ,    257.97,            ,
    9789,     67.82,            ,    257.96,            ,
    9790,     67.79,            ,    257.96,            ,
    9791,     67.77,            ,    257.96,            ,
    9792,     67.75,            ,    257.96,            ,
    9793,     67.71,            ,    257.96,            ,
    9794,     67.67,            ,    257.95,            ,
    9795,     67.64,            ,    257.94,            ,
    9796,     67.60,            ,    257.94,            ,
    9797,     67.56,            ,    257.93,            ,
    9798,     67.52,            ,    257.92,            ,
    9799,     67.48,            ,    257.91,            ,
    9800,     67.45,            ,    257.91,            ,
    9801,     67.41,            ,    257.90,            ,
    9802,     67.37,            ,    257.89,            ,
    9803,     67.33,            ,    257.88,            ,
    9804,     67.30,            ,    257.87,            ,
    9805,     67.26,            ,    257.86,            ,
    9806,     67.22,            ,    257.85,            ,
    9807,     67.18,            ,    257.84,            ,
    9808,     67.14,            ,    257.83,            ,
    9809,     67.11,            ,    257.82,            ,
    9810,     67.07,            ,    257.81,            ,
    9811,     67.03,            ,    257.80,            ,
    9812,     66.99,            ,    257.79,            ,
    9813,     66.95,            ,    257.78,            ,
    9814,     66.92,            ,    257.77,            ,
    9815,     66.88,            ,    257.76,            ,
    9816,     66.84,            ,    257.75,            ,
    9817,     66.80,            ,    257.74,            ,
    9818,     66.77,            ,    257.73,            ,
    9819,     66.73,            ,    257.72,            ,
    9820,     66.69,            ,    257.71,            ,
    9821,     66.65,            ,    257.70,            ,
    9822,     66.61,            ,    257.69,            ,
    9823,     66.58,            ,    257.68,            ,
    9824,     66.54,            ,    257.67,            ,
    9825,     66.50,            ,    257.66,            ,
    9826,     66.46,            ,    257.65,            ,
    9827,     66.43,            ,    257.64,            ,
    9828,     66.39,            ,    257.63,            ,
    9829,     66.35,            ,    257.62,            ,
    9830,     66.31,            ,    257.61,            ,
    9831,     66.28,            ,    257.60,            ,
    9832,     66.28,            ,    257.60,            ,
    9833,     66.28,            ,    257.60,            ,
    9834,     66.28,            ,    257.60,            ,
    9835,     66.28,            ,    257.60,            ,
    9836,     66.28,            ,    257.60,            ,
    9837,     66.28,            ,    257.60,            ,
    9838,     66.28,            ,    257.60,            ,
    9839,     66.28,            ,    257.60,            ,
    9840,     66.28,            ,    257.60,            ,
    9841,     66.28,            ,    257.60,            ,
    9842,     66.28,            ,    257.60,            ,
    9843,     66.28,            ,    257.60,            ,
    9844,     66.28,            ,    257.60,            ,
    9845,     66.28,            ,    257.60,            ,
    9846,     66.28,            ,    257.60,            ,
    9847,     66.28,            ,    257.60,            ,
    9848,     66.28,            ,    257.60,            ,
    9849,     66.28,            ,    257.60,            ,
    9850,     66.28,            ,    257.60,            ,
    9851,     66.28,            ,    257.60,            ,
    9852,     66.28,            ,    257.60,            ,
    9853,     66.28,            ,    257.60,            ,
    9854,     66.28,            ,    257.60,            ,
    9855,     66.28,            ,    257.60,            ,
    9856,     66.28,            ,    257.60,            ,
    9857,     66.28,            ,    257.60,            ,
    9858,     66.28,            ,    257.60,            ,
    9859,     66.28,            ,    257.60,            ,
    9860,     66.28,            ,    257.60,            ,
    9861,     66.28,            ,    257.60,            ,
    9862,     66.28,            ,    257.60,            ,
    9863,     66.28,            ,    257.60,            ,
    9864,     66.28,            ,    257.60,            ,
    9865,     66.28,            ,    257.60,            ,
    9866,     66.28,            ,    257.60,            ,
    9867,     66.28,            ,    257.60,            ,
    9868,     66.28,            ,    257.60,            ,
    9869,     66.28,            ,    257.60,            ,
    9870,     66.28,            ,    257.60,            ,
    9871,     66.28,            ,    257.60,            ,
    9872,     66.28,            ,    257.60,            ,
    9873,     66.28,            ,    257.60,            ,
    9874,     66.28,            ,    257.60,            ,
    9875,     66.28,            ,    257.60,            ,
    9876,     66.28,            ,    257.60,            ,
    9877,     66.28,            ,    257.60,            ,
    9878,     66.28,            ,    257.60,            ,
    9879,     66.28,            ,    257.60,            ,
    9880,     66.28,            ,    257.60,            ,
    9881,     66.28,            ,    257.60,            ,
    9882,     66.28,            ,    257.60,            ,
    9883,     66.28,            ,    257.60,            ,
    9884,     66.28,            ,    257.60,            ,
    9885,     66.28,            ,    257.60,            ,
    9886,     66.28,            ,    257.60,            ,
    9887,     66.28,            ,    257.60,            ,
    9888,     66.28,            ,    257.60,            ,
    9889,     66.28,            ,    257.60,            ,
    9890,     66.28,            ,    257.60,            ,
    9891,     66.28,            ,    257.60,            ,
    9892,     66.24,            ,    257.59,            ,
    9893,     66.20,            ,    257.58,            ,
    9894,     66.17,            ,    257.57,            ,
    9895,     66.13,            ,    257.56,            ,
    9896,     66.09,            ,    257.55,            ,
    9897,     66.05,            ,    257.54,            ,
    9898,     66.02,            ,    257.53,            ,
    9899,     65.98,            ,    257.52,            ,
    9900,     65.94,            ,    257.51,            ,
    9901,     65.90,            ,    257.50,            ,
    9902,     65.87,            ,    257.49,            ,
    9903,     65.83,            ,    257.48,            ,
    9904,     65.79,            ,    257.47,            ,
    9905,     65.76,            ,    257.46,            ,
    9906,     65.72,            ,    257.45,            ,
    9907,     65.68,            ,    257.44,            ,
    9908,     65.65,            ,    257.43,            ,
    9909,     65.61,            ,    257.42,            ,
    9910,     65.57,            ,    257.41,            ,
    9911,     65.53,            ,    257.40,            ,
    9912,     65.50,            ,    257.39,            ,
    9913,     65.46,            ,    257.38,            ,
    9914,     65.42,            ,    257.37,            ,
    9915,     65.39,            ,    257.36,            ,
    9916,     65.35,            ,    257.35,            ,
    9917,     65.31,            ,    257.34,            ,
    9918,     65.28,            ,    257.33,            ,
    9919,     65.24,            ,    257.32,            ,
    9920,     65.20,            ,    257.31,            ,
    9921,     65.17,            ,    257.30,            ,
    9922,     65.13,            ,    257.29,            ,
    9923,     65.09,            ,    257.28,            ,
    9924,     65.06,            ,    257.27,            ,
    9925,     65.02,            ,    257.26,            ,
    9926,     64.98,            ,    257.24,            ,
    9927,     64.95,            ,    257.23,            ,
    9928,     64.91,            ,    257.22,            ,
    9929,     64.87,            ,    257.21,            ,
    9930,     64.84,            ,    257.20,            ,
    9931,     64.80,            ,    257.19,            ,
    9932,     64.76,            ,    257.18,            ,
    9933,     64.73,            ,    257.17,            ,
    9934,     64.69,            ,    257.16,            ,
    9935,     64.65,            ,    257.15,            ,
    9936,     64.62,            ,    257.14,            ,
    9937,     64.58,            ,    257.13,            ,
    9938,     64.55,            ,    257.12,            ,
    9939,     64.51,            ,    257.11,            ,
    9940,     64.47,            ,    257.10,            ,
    9941,     64.44,            ,    257.09,            ,
    9942,     64.40,            ,    257.08,            ,
    9943,     64.36,            ,    257.07,            ,
    9944,     64.33,            ,    257.06,            ,
    9945,     64.29,            ,    257.05,            ,
    9946,     64.26,            ,    257.04,            ,
    9947,     64.22,            ,    257.03,            ,
    9948,     64.18,            ,    257.02,            ,
    9949,     64.15,            ,    257.01,            ,
    9950,     64.11,            ,    257.00,            ,
    9951,     64.07,            ,    256.99,            ,
    9952,     64.04,            ,    256.98,            ,
    9953,     64.00,            ,    256.97,            ,
    9954,     63.97,            ,    256.96,            ,
    9955,     63.93,            ,    256.95,            ,
    9956,     63.89,            ,    256.94,            ,
    9957,     63.86,            ,    256.93,            ,
    9958,     63.82,            ,    256.92,            ,
    9959,     63.79,            ,    256.91,            ,
    9960,     63.75,            ,    256.90,            ,
    9961,     63.71,            ,    256.89,            ,
    9962,     63.68,            ,    256.88,            ,
    9963,     63.64,            ,    256.87,            ,
    9964,     63.61,            ,    256.86,            ,
    9965,     63.57,            ,    256.85,            ,
    9966,     63.54,            ,    256.84,            ,
    9967,     63.50,            ,    256.83,            ,
    9968,     63.46,            ,    256.82,            ,
    9969,     63.43,            ,    256.81,            ,
    9970,     63.39,            ,    256.80,            ,
    9971,     63.36,            ,    256.79,            ,
    9972,     63.32,            ,    256.78,            ,
    9973,     63.29,            ,    256.77,            ,
    9974,     63.25,            ,    256.76,            ,
    9975,     63.21,            ,    256.75,            ,
    9976,     63.18,            ,    256.74,            ,
    9977,     63.14,            ,    256.73,            ,
    9978,     63.11,            ,    256.72,            ,
    9979,     63.07,            ,    256.71,            ,
    9980,     63.04,            ,    256.70,            ,
    9981,     63.00,            ,    256.69,            ,
    9982,     62.97,            ,    256.68,            ,
    9983,     62.93,            ,    256.67,            ,
    9984,     62.90,            ,    256.66,            ,
    9985,     62.86,            ,    256.65,            ,
    9986,     62.82,            ,    256.64,            ,
    9987,     62.79,            ,    256.63,            ,
    9988,     62.75,            ,    256.62,            ,
    9989,     62.72,            ,    256.61,            ,
    9990,     62.68,            ,    256.60,            ,
    9991,     62.65,            ,    256.59,            ,
    9992,     62.61,            ,    256.58,            ,
    9993,     62.58,            ,    256.57,            ,
    9994,     62.54,            ,    256.56,            ,
    9995,     62.51,            ,    256.55,            ,
    9996,     62.47,            ,    256.54,            ,
    9997,     62.44,            ,    256.53,            ,
    9998,     62.40,            ,    256.52,            ,
    9999,     62.37,            ,    256.51,            ,
   10000,     62.33,            ,    256.50,            ,
   10001,     62.30,            ,    256.49,            ,
   10002,     62.26,            ,    256.48,            ,
   10003,     62.23,            ,    256.47,            ,
   10004,     62.19,            ,    256.46,            ,
   10005,     62.16,            ,    256.45,            ,
   10006,     62.12,            ,    256.44,            ,
   10007,     62.09,            ,    256.43,            ,
   10008,     62.05,            ,    256.42,            ,
   10009,     62.02,            ,    256.41,            ,
   10010,     61.98,            ,    256.40,            ,
   10011,     61.95,            ,    256.38,            ,
   10012,     61.91,            ,    256.37,            ,
   10013,     61.88,            ,    256.36,            ,
   10014,     61.84,            ,    256.35,            ,
   10015,     61.81,            ,    256.34,            ,
   10016,     61.77,            ,    256.33,            ,
   10017,     61.75,            ,    256.32,            ,
   10018,     61.75,            ,    256.31,            ,
   10019,     61.73,            ,    256.30,            ,
   10020,     61.70,            ,    256.29,            ,
   10021,     61.69,            ,    256.28,            ,
   10022,     61.68,            ,    256.27,            ,
   10023,     61.67,            ,    256.26,            ,
   10024,     61.68,            ,    256.25,            ,
   10025,     61.68,            ,    256.24,            ,
   10026,     61.70,            ,    256.23,            ,
   10027,     61.72,            ,    256.22,            ,
   10028,     61.75,            ,    256.21,            ,
   10029,     61.82,            ,    256.20,            ,
   10030,     61.82,            ,    256.19,            ,
   10031,     61.79,            ,    256.18,            ,
   10032,     61.78,            ,    256.17,            ,
   10033,     61.81,            ,    256.16,            ,
   10034,     61.88,            ,    256.15,            ,
   10035,     62.01,            ,    256.14,            ,
   10036,     62.16,            ,    256.13,            ,
   10037,     62.28,            ,    256.15,            ,
   10038,     62.38,            ,    256.16,            ,
   10039,     62.47,            ,    256.18,            ,
   10040,     62.57,            ,    256.21,            ,
   10041,     62.65,            ,    256.24,            ,
   10042,     62.68,            ,    256.24,            ,
   10043,     62.72,            ,    256.26,            ,
   10044,     62.78,            ,    256.28,            ,
   10045,     62.92,            ,    256.31,            ,
   10046,     62.95,            ,    256.32,            ,
   10047,     63.00,            ,    256.34,            ,
   10048,     63.14,            ,    256.40,            ,
   10049,     63.24,            ,    256.45,            ,
   10050,     63.34,            ,    256.50,            ,
   10051,     63.48,            ,    256.56,            ,
   10052,     63.54,            ,    256.59,            ,
   10053,     63.62,            ,    256.63,            ,
   10054,     63.68,            ,    256.66,            ,
   10055,     63.75,            ,    256.70,            ,
   10056,     63.84,            ,    256.74,            ,
   10057,     63.87,            ,    256.76,            ,
   10058,     63.89,            ,    256.78,            ,
   10059,     63.98,            ,    256.82,            ,
   10060,     64.08,            ,    256.89,            ,
   10061,     64.17,            ,    256.93,            ,
   10062,     64.22,            ,    256.96,            ,
   10063,     64.29,            ,    257.00,            ,
   10064,     64.32,            ,    257.02,            ,
   10065,     64.37,            ,    257.05,            ,
   10066,     64.45,            ,    257.10,            ,
   10067,     64.58,            ,    257.16,            ,
   10068,     64.78,            ,    257.23,            ,
   10069,     64.80,            ,    257.25,            ,
   10070,     64.84,            ,    257.27,            ,
   10071,     64.92,            ,    257.32,            ,
   10072,     65.05,            ,    257.39,            ,
   10073,     65.18,            ,    257.45,            ,
   10074,     65.29,            ,    257.52,            ,
   10075,     65.39,            ,    257.58,            ,
   10076,     65.50,            ,    257.64,            ,
   10077,     65.66,            ,    257.73,            ,
   10078,     65.82,            ,    257.82,            ,
   10079,     65.96,            ,    257.88,            ,
   10080,     66.05,            ,    257.94,            ,
   10081,     66.20,            ,    258.03,            ,
   10082,     66.33,            ,    258.10,            ,
   10083,     66.43,            ,    258.16,            ,
   10084,     66.56,            ,    258.24,            ,
   10085,     66.66,            ,    258.30,            ,
   10086,     66.75,            ,    258.36,            ,
   10087,     66.84,            ,    258.42,            ,
   10088,     66.92,            ,    258.47,            ,
   10089,     66.98,            ,    258.51,            ,
   10090,     67.04,            ,    258.56,            ,
   10091,     67.12,            ,    258.62,            ,
   10092,     67.16,            ,    258.65,            ,
   10093,     67.22,            ,    258.69,            ,
   10094,     67.27,            ,    258.74,            ,
   10095,     67.34,            ,    258.78,            ,
   10096,     67.39,            ,    258.82,            ,
   10097,     67.42,            ,    258.84,            ,
   10098,     67.44,            ,    258.87,            ,
   10099,     67.53,            ,    258.93,            ,
   10100,     67.63,            ,    258.99,            ,
   10101,     67.77,            ,    259.08,            ,
   10102,     67.89,            ,    259.16,            ,
   10103,     67.96,            ,    259.20,            ,
   10104,     68.04,            ,    259.26,            ,
   10105,     68.20,            ,    259.34,            ,
   10106,     68.32,            ,    259.41,            ,
   10107,     68.38,            ,    259.46,            ,
   10108,     68.43,            ,    259.51,            ,
   10109,     68.52,            ,    259.56,            ,
   10110,     68.55,            ,    259.60,            ,
   10111,     68.59,            ,    259.64,            ,
   10112,     68.63,            ,    259.67,            ,
   10113,     68.68,            ,    259.71,            ,
   10114,     68.75,            ,    259.77,            ,
   10115,     68.77,            ,    259.81,            ,
   10116,     68.81,            ,    259.86,            ,
   10117,     68.87,            ,    259.91,            ,
   10118,     68.95,            ,    259.97,            ,
   10119,     69.03,            ,    260.02,            ,
   10120,     69.04,            ,    260.04,            ,
   10121,     69.01,            ,    260.05,            ,
   10122,     68.98,            ,    260.07,            ,
   10123,     69.00,            ,    260.09,            ,
   10124,     68.96,            ,    260.12,            ,
   10125,     69.01,            ,    260.16,            ,
   10126,     69.04,            ,    260.19,            ,
   10127,     69.07,            ,    260.23,            ,
   10128,     69.09,            ,    260.26,            ,
   10129,     69.10,            ,    260.27,            ,
   10130,     69.11,            ,    260.29,            ,
   10131,     69.13,            ,    260.31,            ,
   10132,     69.20,            ,    260.36,            ,
   10133,     69.22,            ,    260.38,            ,
   10134,     69.22,            ,    260.40,            ,
   10135,     69.19,            ,    260.41,            ,
   10136,     69.16,     67.00,    260.41,    249.00,
   10137,     69.13,            ,    260.40,            ,
   10138,     69.09,            ,    260.39,            ,
   10139,     69.05,            ,    260.38,            ,
   10140,     69.01,            ,    260.37,            ,
   10141,     68.97,            ,    260.36,            ,
   10142,     68.93,            ,    260.35,            ,
   10143,     68.90,            ,    260.37,            ,
   10144,     68.86,            ,    260.36,            ,
   10145,     68.83,            ,    260.36,            ,
   10146,     68.81,            ,    260.37,            ,
   10147,     68.82,            ,    260.40,            ,
   10148,     68.86,            ,    260.43,            ,
   10149,     68.88,            ,    260.44,            ,
   10150,     68.90,            ,    260.47,            ,
   10151,     68.86,            ,    260.47,            ,
   10152,     68.83,            ,    260.46,            ,
   10153,     68.79,            ,    260.45,            ,
   10154,     68.75,            ,    260.44,            ,
   10155,     68.71,            ,    260.44,            ,
   10156,     68.68,            ,    260.43,            ,
   10157,     68.64,            ,    260.42,            ,
   10158,     68.60,            ,    260.41,            ,
   10159,     68.56,            ,    260.40,            ,
   10160,     68.52,            ,    260.39,            ,
   10161,     68.48,            ,    260.38,            ,
   10162,     68.44,            ,    260.38,            ,
   10163,     68.41,            ,    260.37,            ,
   10164,     68.37,            ,    260.36,            ,
   10165,     68.33,            ,    260.34,            ,
   10166,     68.29,            ,    260.33,            ,
   10167,     68.26,            ,    260.33,            ,
   10168,     68.22,            ,    260.32,            ,
   10169,     68.18,            ,    260.32,            ,
   10170,     68.15,            ,    260.31,            ,
   10171,     68.12,            ,    260.30,            ,
   10172,     68.09,            ,    260.30,            ,
   10173,     68.06,            ,    260.30,            ,
   10174,     68.03,            ,    260.29,            ,
   10175,     67.99,            ,    260.28,            ,
   10176,     67.95,            ,    260.27,            ,
   10177,     67.91,            ,    260.26,            ,
   10178,     67.87,            ,    260.25,            ,
   10179,     67.84,            ,    260.24,            ,
   10180,     67.80,            ,    260.23,            ,
   10181,     67.76,            ,    260.22,            ,
   10182,     67.72,            ,    260.21,            ,
   10183,     67.68,            ,    260.20,            ,
   10184,     67.65,            ,    260.19,            ,
   10185,     67.61,            ,    260.18,            ,
   10186,     67.57,            ,    260.17,            ,
   10187,     67.53,            ,    260.16,            ,
   10188,     67.50,            ,    260.15,            ,
   10189,     67.46,            ,    260.14,            ,
   10190,     67.42,            ,    260.13,            ,
   10191,     67.38,            ,    260.11,            ,
   10192,     67.34,            ,    260.10,            ,
   10193,     67.31,            ,    260.09,            ,
   10194,     67.27,            ,    260.08,            ,
   10195,     67.23,            ,    260.07,            ,
   10196,     67.19,            ,    260.06,            ,
   10197,     67.19,            ,    260.06,            ,
   10198,     67.19,            ,    260.06,            ,
   10199,     67.19,            ,    260.06,            ,
   10200,     67.19,            ,    260.06,            ,
   10201,     67.19,            ,    260.06,            ,
   10202,     67.19,            ,    260.06,            ,
   10203,     67.19,            ,    260.06,            ,
   10204,     67.19,            ,    260.06,            ,
   10205,     67.19,            ,    260.06,            ,
   10206,     67.19,            ,    260.06,            ,
   10207,     67.19,            ,    260.06,            ,
   10208,     67.19,            ,    260.06,            ,
   10209,     67.19,            ,    260.06,            ,
   10210,     67.19,            ,    260.06,            ,
   10211,     67.19,            ,    260.06,            ,
   10212,     67.19,            ,    260.06,            ,
   10213,     67.19,            ,    260.06,            ,
   10214,     67.19,            ,    260.06,            ,
   10215,     67.19,            ,    260.06,            ,
   10216,     67.19,            ,    260.06,            ,
   10217,     67.19,            ,    260.06,            ,
   10218,     67.19,            ,    260.06,            ,
   10219,     67.19,            ,    260.06,            ,
   10220,     67.19,            ,    260.06,            ,
   10221,     67.19,            ,    260.06,            ,
   10222,     67.19,            ,    260.06,            ,
   10223,     67.19,            ,    260.06,            ,
   10224,     67.19,            ,    260.06,            ,
   10225,     67.19,            ,    260.06,            ,
   10226,     67.19,            ,    260.06,            ,
   10227,     67.19,            ,    260.06,            ,
   10228,     67.19,            ,    260.06,            ,
   10229,     67.19,            ,    260.06,            ,
   10230,     67.19,            ,    260.06,            ,
   10231,     67.19,            ,    260.06,            ,
   10232,     67.19,            ,    260.06,            ,
   10233,     67.19,            ,    260.06,            ,
   10234,     67.19,            ,    260.06,            ,
   10235,     67.19,            ,    260.06,            ,
   10236,     67.19,            ,    260.06,            ,
   10237,     67.19,            ,    260.06,            ,
   10238,     67.19,            ,    260.06,            ,
   10239,     67.19,            ,    260.06,            ,
   10240,     67.19,            ,    260.06,            ,
   10241,     67.19,            ,    260.06,            ,
   10242,     67.19,            ,    260.06,            ,
   10243,     67.19,            ,    260.06,            ,
   10244,     67.19,            ,    260.06,            ,
   10245,     67.19,            ,    260.06,            ,
   10246,     67.19,            ,    260.06,            ,
   10247,     67.19,            ,    260.06,            ,
   10248,     67.19,            ,    260.06,            ,
   10249,     67.19,            ,    260.06,            ,
   10250,     67.19,            ,    260.06,            ,
   10251,     67.19,            ,    260.06,            ,
   10252,     67.19,            ,    260.06,            ,
   10253,     67.19,            ,    260.06,            ,
   10254,     67.19,            ,    260.06,            ,
   10255,     67.19,            ,    260.06,            ,
   10256,     67.19,            ,    260.06,            ,
   10257,     67.19,            ,    260.06,            ,
   10258,     67.16,            ,    260.05,            ,
   10259,     67.12,            ,    260.04,            ,
   10260,     67.08,            ,    260.03,            ,
   10261,     67.04,            ,    260.02,            ,
   10262,     67.01,            ,    260.01,            ,
   10263,     66.97,            ,    260.00,            ,
   10264,     66.93,            ,    259.99,            ,
   10265,     66.89,            ,    259.98,            ,
   10266,     66.86,            ,    259.97,            ,
   10267,     66.82,            ,    259.96,            ,
   10268,     66.78,            ,    259.95,            ,
   10269,     66.74,            ,    259.94,            ,
   10270,     66.71,            ,    259.93,            ,
   10271,     66.67,            ,    259.92,            ,
   10272,     66.63,            ,    259.91,            ,
   10273,     66.59,            ,    259.90,            ,
   10274,     66.56,            ,    259.89,            ,
   10275,     66.52,            ,    259.88,            ,
   10276,     66.48,            ,    259.87,            ,
   10277,     66.45,            ,    259.86,            ,
   10278,     66.41,            ,    259.85,            ,
   10279,     66.37,            ,    259.84,            ,
   10280,     66.33,            ,    259.83,            ,
   10281,     66.30,            ,    259.82,            ,
   10282,     66.26,            ,    259.81,            ,
   10283,     66.22,            ,    259.80,            ,
   10284,     66.19,            ,    259.79,            ,
   10285,     66.15,            ,    259.78,            ,
   10286,     66.11,            ,    259.77,            ,
   10287,     66.08,            ,    259.76,            ,
   10288,     66.04,            ,    259.75,            ,
   10289,     66.00,            ,    259.74,            ,
   10290,     65.96,            ,    259.72,            ,
   10291,     65.93,            ,    259.71,            ,
   10292,     65.89,            ,    259.70,            ,
   10293,     65.85,            ,    259.69,            ,
   10294,     65.82,            ,    259.68,            ,
   10295,     65.78,            ,    259.67,            ,
   10296,     65.74,            ,    259.66,            ,
   10297,     65.71,            ,    259.65,            ,
   10298,     65.67,            ,    259.64,            ,
   10299,     65.63,            ,    259.63,            ,
   10300,     65.60,            ,    259.62,            ,
   10301,     65.56,            ,    259.61,            ,
   10302,     65.52,            ,    259.60,            ,
   10303,     65.49,            ,    259.59,            ,
   10304,     65.45,            ,    259.58,            ,
   10305,     65.41,            ,    259.57,            ,
   10306,     65.38,            ,    259.56,            ,
   10307,     65.34,            ,    259.55,            ,
   10308,     65.30,            ,    259.54,            ,
   10309,     65.27,            ,    259.53,            ,
   10310,     65.23,            ,    259.52,            ,
   10311,     65.19,            ,    259.51,            ,
   10312,     65.16,            ,    259.50,            ,
   10313,     65.12,            ,    259.49,            ,
   10314,     65.09,            ,    259.48,            ,
   10315,     65.05,            ,    259.47,            ,
   10316,     65.01,            ,    259.46,            ,
   10317,     64.98,            ,    259.45,            ,
   10318,     64.94,            ,    259.44,            ,
   10319,     64.90,            ,    259.43,            ,
   10320,     64.87,            ,    259.42,            ,
   10321,     64.83,            ,    259.41,            ,
   10322,     64.79,            ,    259.40,            ,
   10323,     64.76,            ,    259.39,            ,
   10324,     64.72,            ,    259.38,            ,
   10325,     64.69,            ,    259.37,            ,
   10326,     64.65,            ,    259.36,            ,
   10327,     64.61,            ,    259.35,            ,
   10328,     64.58,            ,    259.34,            ,
   10329,     64.54,            ,    259.33,            ,
   10330,     64.51,            ,    259.32,            ,
   10331,     64.47,            ,    259.30,            ,
   10332,     64.43,            ,    259.29,            ,
   10333,     64.40,            ,    259.28,            ,
   10334,     64.36,            ,    259.27,            ,
   10335,     64.33,            ,    259.26,            ,
   10336,     64.29,            ,    259.25,            ,
   10337,     64.25,            ,    259.24,            ,
   10338,     64.22,            ,    259.23,            ,
   10339,     64.18,            ,    259.22,            ,
   10340,     64.15,            ,    259.21,            ,
   10341,     64.11,            ,    259.20,            ,
   10342,     64.07,            ,    259.19,            ,
   10343,     64.04,            ,    259.18,            ,
   10344,     64.00,            ,    259.17,            ,
   10345,     63.97,            ,    259.16,            ,
   10346,     63.93,            ,    259.15,            ,
   10347,     63.90,            ,    259.14,            ,
   10348,     63.86,            ,    259.13,            ,
   10349,     63.82,            ,    259.12,            ,
   10350,     63.79,            ,    259.11,            ,
   10351,     63.75,            ,    259.10,            ,
   10352,     63.72,            ,    259.09,            ,
   10353,     63.68,            ,    259.08,            ,
   10354,     63.65,            ,    259.07,            ,
   10355,     63.61,            ,    259.06,            ,
   10356,     63.58,            ,    259.05,            ,
   10357,     63.54,            ,    259.04,            ,
   10358,     63.50,            ,    259.03,            ,
   10359,     63.47,            ,    259.02,            ,
   10360,     63.43,            ,    259.01,            ,
   10361,     63.40,            ,    259.00,            ,
   10362,     63.36,            ,    258.99,            ,
   10363,     63.33,            ,    258.98,            ,
   10364,     63.29,            ,    258.97,            ,
   10365,     63.26,            ,    258.96,            ,
   10366,     63.22,            ,    258.95,            ,
   10367,     63.19,            ,    258.94,            ,
   10368,     63.15,            ,    258.93,            ,
   10369,     63.12,            ,    258.92,            ,
   10370,     63.08,            ,    258.91,            ,
   10371,     63.05,            ,    258.90,            ,
   10372,     63.01,            ,    258.89,            ,
   10373,     62.97,            ,    258.88,            ,
   10374,     62.94,            ,    258.87,            ,
   10375,     62.91,            ,    258.85,            ,
   10376,     62.87,            ,    258.84,            ,
   10377,     62.84,            ,    258.83,            ,
   10378,     62.80,            ,    258.82,            ,
   10379,     62.77,            ,    258.81,            ,
   10380,     62.73,            ,    258.80,            ,
   10381,     62.70,            ,    258.79,            ,
   10382,     62.66,            ,    258.78,            ,
   10383,     62.64,            ,    258.77,            ,
   10384,     62.63,            ,    258.76,            ,
   10385,     62.59,            ,    258.75,            ,
   10386,     62.57,            ,    258.74,            ,
   10387,     62.54,            ,    258.73,            ,
   10388,     62.52,            ,    258.72,            ,
   10389,     62.50,            ,    258.71,            ,
   10390,     62.51,            ,    258.70,            ,
   10391,     62.54,            ,    258.69,            ,
   10392,     62.60,            ,    258.68,            ,
   10393,     62.69,            ,    258.67,            ,
   10394,     62.80,            ,    258.66,            ,
   10395,     62.93,            ,    258.65,            ,
   10396,     63.04,            ,    258.65,            ,
   10397,     63.15,            ,    258.65,            ,
   10398,     63.16,            ,    258.64,            ,
   10399,     63.18,            ,    258.64,            ,
   10400,     63.19,            ,    258.64,            ,
   10401,     63.23,            ,    258.64,            ,
   10402,     63.29,            ,    258.64,            ,
   10403,     63.37,            ,    258.66,            ,
   10404,     63.52,            ,    258.68,            ,
   10405,     63.67,            ,    258.71,            ,
   10406,     63.80,            ,    258.74,            ,
   10407,     63.94,            ,    258.77,            ,
   10408,     64.00,            ,    258.80,            ,
   10409,     64.05,            ,    258.81,            ,
   10410,     64.07,            ,    258.83,            ,
   10411,     64.11,            ,    258.84,            ,
   10412,     64.19,            ,    258.87,            ,
   10413,     64.28,            ,    258.91,            ,
   10414,     64.47,            ,    258.97,            ,
   10415,     64.49,            ,    259.00,            ,
