 model_time, LAI_sub_sim_0116, LAI_sub_obs_0116, LAI_sub_sim_0178, LAI_sub_obs_0178,
    9950,      0.27,            ,      0.27,            ,
    9951,      0.27,            ,      0.27,            ,
    9952,      0.27,            ,      0.27,            ,
    9953,      0.27,            ,      0.27,            ,
    9954,      0.27,            ,      0.27,            ,
    9955,      0.27,            ,      0.27,            ,
    9956,      0.27,            ,      0.27,            ,
    9957,      0.27,            ,      0.27,            ,
    9958,      0.27,            ,      0.27,            ,
    9959,      0.27,            ,      0.27,            ,
    9960,      0.27,            ,      0.27,            ,
    9961,      0.27,            ,      0.27,            ,
    9962,      0.27,            ,      0.27,            ,
    9963,      0.27,            ,      0.27,            ,
    9964,      0.27,            ,      0.27,            ,
    9965,      0.27,            ,      0.27,            ,
    9966,      0.27,            ,      0.27,            ,
    9967,      0.27,            ,      0.27,            ,
    9968,      0.27,            ,      0.27,            ,
    9969,      0.27,            ,      0.27,            ,
    9970,      0.27,            ,      0.27,            ,
    9971,      0.27,            ,      0.27,            ,
    9972,      0.27,            ,      0.27,            ,
    9973,      0.27,            ,      0.27,            ,
    9974,      0.27,            ,      0.27,            ,
    9975,      0.27,            ,      0.27,            ,
    9976,      0.27,            ,      0.27,            ,
    9977,      0.27,            ,      0.27,            ,
    9978,      0.28,            ,      0.27,            ,
    9979,      0.28,            ,      0.27,            ,
    9980,      0.28,            ,      0.27,            ,
    9981,      0.28,            ,      0.27,            ,
    9982,      0.28,            ,      0.27,            ,
    9983,      0.28,            ,      0.27,            ,
    9984,      0.28,            ,      0.27,            ,
    9985,      0.29,            ,      0.27,            ,
    9986,      0.31,            ,      0.27,            ,
    9987,      0.31,            ,      0.27,            ,
    9988,      0.31,            ,      0.27,            ,
    9989,      0.31,            ,      0.27,            ,
    9990,      0.31,            ,      0.27,            ,
    9991,      0.31,            ,      0.27,            ,
    9992,      0.31,      0.80,      0.30,      1.05,
    9993,      0.31,            ,      0.33,            ,
    9994,      0.38,            ,      0.37,            ,
    9995,      0.41,            ,      0.42,            ,
    9996,      0.51,            ,      0.48,            ,
    9997,      0.51,            ,      0.50,            ,
    9998,      0.51,            ,      0.51,            ,
    9999,      0.72,            ,      0.59,            ,
   10000,      0.72,            ,      0.65,            ,
   10001,      0.72,            ,      0.65,            ,
   10002,      0.72,            ,      0.65,            ,
   10003,      0.72,            ,      0.65,            ,
   10004,      0.72,            ,      0.65,            ,
   10005,      0.72,            ,      0.66,            ,
   10006,      0.79,            ,      0.71,            ,
   10007,      0.98,            ,      0.78,            ,
   10008,      1.18,            ,      0.84,            ,
   10009,      1.23,            ,      0.86,            ,
   10010,      1.23,            ,      0.86,            ,
   10011,      1.23,            ,      0.89,            ,
   10012,      1.76,            ,      1.02,            ,
   10013,      1.81,            ,      1.04,            ,
   10014,      1.82,            ,      1.05,            ,
   10015,      1.90,            ,      1.08,            ,
   10016,      2.64,            ,      1.24,            ,
   10017,      2.85,            ,      1.38,            ,
   10018,      3.03,            ,      1.49,            ,
   10019,      3.05,            ,      1.52,            ,
   10020,      3.07,            ,      1.55,            ,
   10021,      3.12,            ,      1.62,            ,
   10022,      3.18,            ,      1.70,            ,
   10023,      3.24,            ,      1.78,            ,
   10024,      3.30,            ,      1.88,            ,
   10025,      3.35,            ,      2.02,            ,
   10026,      3.42,            ,      2.13,            ,
   10027,      3.48,            ,      2.24,            ,
   10028,      3.54,            ,      2.37,            ,
   10029,      3.62,            ,      2.58,            ,
   10030,      3.63,            ,      2.69,            ,
   10031,      3.63,            ,      2.75,            ,
   10032,      3.63,            ,      2.83,            ,
   10033,      3.67,            ,      3.01,            ,
   10034,      3.73,            ,      3.23,            ,
   10035,      3.81,            ,      3.52,            ,
   10036,      3.88,            ,      3.88,            ,
   10037,      3.92,            ,      3.94,            ,
   10038,      3.95,            ,      4.00,            ,
   10039,      3.97,            ,      4.04,            ,
   10040,      4.00,            ,      4.09,            ,
   10041,      4.01,            ,      4.13,            ,
   10042,      4.02,            ,      4.14,            ,
   10043,      4.03,            ,      4.17,            ,
   10044,      4.04,            ,      4.19,            ,
   10045,      4.06,            ,      4.23,            ,
   10046,      4.07,            ,      4.24,            ,
   10047,      4.07,            ,      4.26,            ,
   10048,      4.09,            ,      4.30,            ,
   10049,      4.10,      2.93,      4.34,      3.74,
   10050,      4.10,            ,      4.37,            ,
   10051,      4.11,            ,      4.40,            ,
   10052,      4.12,            ,      4.41,            ,
   10053,      4.12,            ,      4.43,            ,
   10054,      4.12,            ,      4.44,            ,
   10055,      4.13,            ,      4.45,            ,
   10056,      4.13,            ,      4.47,            ,
   10057,      4.13,            ,      4.47,            ,
   10058,      4.13,            ,      4.48,            ,
   10059,      4.13,            ,      4.49,            ,
   10060,      4.14,            ,      4.51,            ,
   10061,      4.14,            ,      4.52,            ,
   10062,      4.14,            ,      4.53,            ,
   10063,      4.15,            ,      4.54,            ,
   10064,      4.15,            ,      4.55,            ,
   10065,      4.15,            ,      4.55,            ,
   10066,      4.15,            ,      4.57,            ,
   10067,      4.15,            ,      4.58,            ,
   10068,      4.16,            ,      4.59,            ,
   10069,      4.16,            ,      4.59,            ,
   10070,      4.16,            ,      4.60,            ,
   10071,      4.16,            ,      4.60,            ,
   10072,      4.16,            ,      4.61,            ,
   10073,      4.16,            ,      4.62,            ,
   10074,      4.16,            ,      4.63,            ,
   10075,      4.16,            ,      4.64,            ,
   10076,      4.16,            ,      4.64,            ,
   10077,      4.17,            ,      4.65,            ,
   10078,      4.17,            ,      4.66,            ,
   10079,      4.17,            ,      4.67,            ,
   10080,      4.17,            ,      4.67,            ,
   10081,      4.17,            ,      4.68,            ,
   10082,      4.17,            ,      4.68,            ,
   10083,      4.17,            ,      4.68,            ,
   10084,      4.17,            ,      4.69,            ,
   10085,      4.17,            ,      4.69,            ,
   10086,      4.17,            ,      4.69,            ,
   10087,      4.17,            ,      4.70,            ,
   10088,      4.17,            ,      4.70,            ,
   10089,      4.17,            ,      4.70,            ,
   10090,      4.17,            ,      4.70,            ,
   10091,      4.17,            ,      4.70,            ,
   10092,      4.17,            ,      4.70,            ,
   10093,      4.17,            ,      4.71,            ,
   10094,      4.17,            ,      4.71,            ,
   10095,      4.17,            ,      4.71,            ,
   10096,      4.17,            ,      4.71,            ,
   10097,      4.17,            ,      4.71,            ,
   10098,      4.17,            ,      4.71,            ,
   10099,      4.17,            ,      4.71,            ,
   10100,      4.17,            ,      4.71,            ,
   10101,      4.17,            ,      4.72,            ,
   10102,      4.17,            ,      4.72,            ,
   10103,      4.17,            ,      4.72,            ,
   10104,      4.17,      3.23,      4.72,      3.35,
   10105,      4.17,      3.87,      4.72,      3.79,
   10106,      4.17,            ,      4.72,            ,
   10107,      4.17,            ,      4.72,            ,
   10108,      4.17,            ,      4.72,            ,
   10109,      4.17,            ,      4.73,            ,
   10110,      4.17,            ,      4.72,            ,
   10111,      4.16,            ,      4.72,            ,
   10112,      4.16,            ,      4.72,            ,
   10113,      4.16,            ,      4.72,            ,
   10114,      4.16,            ,      4.72,            ,
   10115,      4.15,            ,      4.71,            ,
   10116,      4.15,            ,      4.71,            ,
   10117,      4.15,            ,      4.71,            ,
   10118,      4.15,            ,      4.71,            ,
   10119,      4.15,            ,      4.71,            ,
   10120,      4.15,            ,      4.71,            ,
   10121,      4.14,            ,      4.70,            ,
   10122,      4.13,            ,      4.69,            ,
   10123,      4.13,            ,      4.69,            ,
   10124,      4.12,            ,      4.68,            ,
   10125,      4.13,            ,      4.68,            ,
   10126,      4.13,            ,      4.68,            ,
   10127,      4.13,            ,      4.68,            ,
   10128,      4.12,            ,      4.68,            ,
   10129,      4.12,            ,      4.68,            ,
   10130,      4.13,            ,      4.68,            ,
   10131,      4.13,            ,      4.68,            ,
   10132,      4.13,            ,      4.68,            ,
   10133,      4.13,            ,      4.68,            ,
   10134,      4.13,            ,      4.68,            ,
   10135,      4.12,            ,      4.67,            ,
   10136,      4.11,            ,      4.66,            ,
   10137,      4.10,            ,      4.65,            ,
   10138,      4.09,            ,      4.63,            ,
   10139,      4.08,            ,      4.62,            ,
   10140,      4.07,            ,      4.61,            ,
   10141,      4.06,            ,      4.60,            ,
   10142,      4.05,            ,      4.59,            ,
   10143,      4.04,            ,      4.59,            ,
   10144,      4.04,            ,      4.58,            ,
   10145,      3.68,            ,      4.18,            ,
   10146,      3.37,            ,      3.82,            ,
   10147,      3.08,            ,      3.49,            ,
   10148,      2.82,            ,      3.19,            ,
   10149,      2.58,            ,      2.92,            ,
   10150,      2.36,            ,      2.67,            ,
   10151,      2.15,            ,      2.44,            ,
   10152,      1.96,            ,      2.23,            ,
   10153,      1.79,      0.83,      2.04,      1.03,
   10154,      1.64,            ,      1.86,            ,
   10155,      1.50,            ,      1.70,            ,
   10156,      1.37,            ,      1.55,            ,
   10157,      1.25,            ,      1.41,            ,
   10158,      1.14,            ,      1.29,            ,
   10159,      1.04,            ,      1.18,            ,
   10160,      0.95,            ,      1.08,            ,
   10161,      0.87,            ,      0.98,            ,
   10162,      0.79,            ,      0.90,            ,
   10163,      0.72,            ,      0.82,            ,
   10164,      0.66,            ,      0.75,            ,
   10165,      0.60,            ,      0.68,            ,
   10166,      0.55,            ,      0.62,            ,
   10167,      0.50,            ,      0.57,            ,
   10168,      0.46,            ,      0.52,            ,
   10169,      0.42,            ,      0.48,            ,
   10170,      0.38,            ,      0.43,            ,
   10171,      0.35,            ,      0.40,            ,
   10172,      0.32,            ,      0.36,            ,
   10173,      0.29,            ,      0.33,            ,
   10174,      0.27,            ,      0.30,            ,
   10175,      0.27,            ,      0.28,            ,
   10176,      0.27,            ,      0.27,            ,
   10177,      0.27,            ,      0.27,            ,
   10178,      0.27,            ,      0.27,            ,
   10179,      0.27,            ,      0.27,            ,
   10180,      0.27,            ,      0.27,            ,
   10181,      0.27,            ,      0.27,            ,
   10182,      0.27,            ,      0.27,            ,
   10183,      0.27,            ,      0.27,            ,
   10184,      0.27,            ,      0.27,            ,
   10185,      0.27,            ,      0.27,            ,
   10186,      0.27,            ,      0.27,            ,
   10187,      0.27,            ,      0.27,            ,
   10188,      0.27,            ,      0.27,            ,
   10189,      0.27,            ,      0.27,            ,
   10190,      0.27,            ,      0.27,            ,
   10191,      0.27,            ,      0.27,            ,
   10192,      0.27,            ,      0.27,            ,
   10193,      0.27,            ,      0.27,            ,
   10194,      0.27,            ,      0.27,            ,
   10195,      0.27,            ,      0.27,            ,
   10196,      0.27,            ,      0.27,            ,
   10197,      0.27,            ,      0.27,            ,
   10198,      0.27,            ,      0.27,            ,
   10199,      0.27,            ,      0.27,            ,
   10200,      0.27,            ,      0.27,            ,
   10201,      0.27,            ,      0.27,            ,
   10202,      0.27,            ,      0.27,            ,
   10203,      0.27,            ,      0.27,            ,
   10204,      0.27,            ,      0.27,            ,
   10205,      0.27,            ,      0.27,            ,
   10206,      0.27,            ,      0.27,            ,
   10207,      0.27,            ,      0.27,            ,
   10208,      0.27,            ,      0.27,            ,
   10209,      0.27,            ,      0.27,            ,
   10210,      0.27,            ,      0.27,            ,
   10211,      0.27,            ,      0.27,            ,
   10212,      0.27,            ,      0.27,            ,
   10213,      0.27,            ,      0.27,            ,
   10214,      0.27,            ,      0.27,            ,
   10215,      0.27,            ,      0.27,            ,
   10216,      0.27,            ,      0.27,            ,
   10217,      0.27,            ,      0.27,            ,
   10218,      0.27,            ,      0.27,            ,
   10219,      0.27,            ,      0.27,            ,
   10220,      0.27,            ,      0.27,            ,
   10221,      0.27,            ,      0.27,            ,
   10222,      0.27,            ,      0.27,            ,
   10223,      0.27,            ,      0.27,            ,
   10224,      0.27,            ,      0.27,            ,
   10225,      0.27,            ,      0.27,            ,
   10226,      0.27,            ,      0.27,            ,
   10227,      0.27,            ,      0.27,            ,
   10228,      0.27,            ,      0.27,            ,
   10229,      0.27,            ,      0.27,            ,
   10230,      0.27,            ,      0.27,            ,
   10231,      0.27,            ,      0.27,            ,
   10232,      0.27,            ,      0.27,            ,
   10233,      0.27,            ,      0.27,            ,
   10234,      0.27,            ,      0.27,            ,
   10235,      0.27,            ,      0.27,            ,
   10236,      0.27,            ,      0.27,            ,
   10237,      0.27,            ,      0.27,            ,
   10238,      0.27,            ,      0.27,            ,
   10239,      0.27,            ,      0.27,            ,
   10240,      0.27,            ,      0.27,            ,
   10241,      0.27,            ,      0.27,            ,
   10242,      0.27,            ,      0.27,            ,
   10243,      0.27,            ,      0.27,            ,
   10244,      0.27,            ,      0.27,            ,
   10245,      0.27,            ,      0.27,            ,
   10246,      0.27,            ,      0.27,            ,
   10247,      0.27,            ,      0.27,            ,
   10248,      0.27,            ,      0.27,            ,
   10249,      0.27,            ,      0.27,            ,
   10250,      0.27,            ,      0.27,            ,
   10251,      0.27,            ,      0.27,            ,
   10252,      0.27,            ,      0.27,            ,
   10253,      0.27,            ,      0.27,            ,
   10254,      0.27,            ,      0.27,            ,
   10255,      0.27,            ,      0.27,            ,
   10256,      0.27,            ,      0.27,            ,
   10257,      0.27,            ,      0.27,            ,
   10258,      0.27,            ,      0.27,            ,
   10259,      0.27,            ,      0.27,            ,
   10260,      0.27,            ,      0.27,            ,
   10261,      0.27,            ,      0.27,            ,
   10262,      0.27,            ,      0.27,            ,
   10263,      0.27,            ,      0.27,            ,
   10264,      0.27,            ,      0.27,            ,
   10265,      0.27,            ,      0.27,            ,
   10266,      0.27,            ,      0.27,            ,
   10267,      0.27,            ,      0.27,            ,
   10268,      0.27,            ,      0.27,            ,
   10269,      0.27,            ,      0.27,            ,
   10270,      0.27,            ,      0.27,            ,
   10271,      0.27,            ,      0.27,            ,
   10272,      0.27,            ,      0.27,            ,
   10273,      0.27,            ,      0.27,            ,
   10274,      0.27,            ,      0.27,            ,
   10275,      0.27,            ,      0.27,            ,
   10276,      0.27,            ,      0.27,            ,
   10277,      0.27,            ,      0.27,            ,
   10278,      0.27,            ,      0.27,            ,
   10279,      0.27,            ,      0.27,            ,
   10280,      0.27,            ,      0.27,            ,
   10281,      0.27,            ,      0.27,            ,
   10282,      0.27,            ,      0.27,            ,
   10283,      0.27,            ,      0.27,            ,
   10284,      0.27,            ,      0.27,            ,
   10285,      0.27,            ,      0.27,            ,
   10286,      0.27,            ,      0.27,            ,
   10287,      0.27,            ,      0.27,            ,
   10288,      0.27,            ,      0.27,            ,
   10289,      0.27,            ,      0.27,            ,
   10290,      0.27,            ,      0.27,            ,
   10291,      0.27,            ,      0.27,            ,
   10292,      0.27,            ,      0.27,            ,
   10293,      0.27,            ,      0.27,            ,
   10294,      0.27,            ,      0.27,            ,
   10295,      0.27,            ,      0.27,            ,
   10296,      0.27,            ,      0.27,            ,
   10297,      0.27,            ,      0.27,            ,
   10298,      0.27,            ,      0.27,            ,
   10299,      0.27,            ,      0.27,            ,
   10300,      0.27,            ,      0.27,            ,
   10301,      0.27,            ,      0.27,            ,
   10302,      0.27,            ,      0.27,            ,
   10303,      0.27,            ,      0.27,            ,
   10304,      0.27,            ,      0.27,            ,
   10305,      0.27,            ,      0.27,            ,
   10306,      0.27,            ,      0.27,            ,
   10307,      0.27,            ,      0.27,            ,
   10308,      0.27,            ,      0.27,            ,
   10309,      0.27,            ,      0.27,            ,
   10310,      0.27,            ,      0.27,            ,
   10311,      0.27,            ,      0.27,            ,
   10312,      0.27,            ,      0.27,            ,
   10313,      0.27,            ,      0.27,            ,
   10314,      0.27,            ,      0.27,            ,
   10315,      0.27,            ,      0.27,            ,
   10316,      0.27,            ,      0.27,            ,
   10317,      0.27,            ,      0.27,            ,
   10318,      0.27,            ,      0.27,            ,
   10319,      0.27,            ,      0.27,            ,
   10320,      0.27,            ,      0.27,            ,
   10321,      0.27,            ,      0.27,            ,
   10322,      0.27,            ,      0.27,            ,
   10323,      0.27,            ,      0.27,            ,
   10324,      0.27,            ,      0.27,            ,
   10325,      0.27,            ,      0.27,            ,
   10326,      0.27,            ,      0.27,            ,
   10327,      0.27,            ,      0.27,            ,
   10328,      0.27,            ,      0.27,            ,
   10329,      0.27,            ,      0.27,            ,
   10330,      0.27,            ,      0.27,            ,
   10331,      0.27,            ,      0.27,            ,
   10332,      0.27,            ,      0.27,            ,
   10333,      0.27,            ,      0.27,            ,
   10334,      0.27,            ,      0.27,            ,
   10335,      0.27,            ,      0.27,            ,
   10336,      0.27,            ,      0.27,            ,
   10337,      0.27,            ,      0.27,            ,
   10338,      0.27,            ,      0.27,            ,
   10339,      0.27,            ,      0.27,            ,
   10340,      0.27,            ,      0.27,            ,
   10341,      0.27,            ,      0.27,            ,
   10342,      0.27,            ,      0.27,            ,
   10343,      0.27,            ,      0.27,            ,
   10344,      0.27,            ,      0.27,            ,
   10345,      0.27,            ,      0.27,            ,
   10346,      0.27,            ,      0.27,            ,
   10347,      0.27,            ,      0.27,            ,
   10348,      0.27,            ,      0.27,            ,
   10349,      0.27,            ,      0.27,            ,
   10350,      0.27,            ,      0.27,            ,
   10351,      0.27,            ,      0.27,            ,
   10352,      0.27,            ,      0.27,            ,
   10353,      0.28,            ,      0.29,            ,
   10354,      0.38,            ,      0.34,            ,
   10355,      0.43,            ,      0.37,            ,
   10356,      0.48,            ,      0.40,            ,
   10357,      0.48,            ,      0.40,            ,
   10358,      0.48,            ,      0.40,            ,
   10359,      0.48,            ,      0.40,            ,
   10360,      0.56,            ,      0.46,            ,
   10361,      0.69,            ,      0.50,            ,
   10362,      0.69,            ,      0.51,            ,
   10363,      0.69,            ,      0.52,            ,
   10364,      0.69,            ,      0.53,            ,
   10365,      0.69,            ,      0.53,            ,
   10366,      0.69,            ,      0.56,            ,
   10367,      0.69,            ,      0.61,            ,
   10368,      0.95,            ,      0.70,            ,
   10369,      1.20,      0.88,      0.76,      1.31,
   10370,      1.40,            ,      0.84,            ,
   10371,      1.77,            ,      0.93,            ,
   10372,      1.90,            ,      1.03,            ,
   10373,      2.48,            ,      1.14,            ,
   10374,      2.66,            ,      1.18,            ,
   10375,      2.72,            ,      1.24,            ,
   10376,      2.78,            ,      1.29,            ,
   10377,      2.77,            ,      1.33,            ,
   10378,      2.76,            ,      1.33,            ,
   10379,      2.76,            ,      1.33,            ,
   10380,      2.75,            ,      1.35,            ,
   10381,      2.74,            ,      1.39,            ,
   10382,      2.74,            ,      1.47,            ,
   10383,      2.89,            ,      1.63,            ,
   10384,      3.05,            ,      1.76,            ,
   10385,      3.05,            ,      1.82,            ,
   10386,      3.08,            ,      1.92,            ,
   10387,      3.11,            ,      1.98,            ,
   10388,      3.14,            ,      2.07,            ,
   10389,      3.18,            ,      2.19,            ,
   10390,      3.29,            ,      2.36,            ,
   10391,      3.43,            ,      2.61,            ,
   10392,      3.58,            ,      2.84,            ,
   10393,      3.70,      2.84,      3.13,      2.78,
   10394,      3.81,            ,      3.41,            ,
   10395,      3.91,            ,      3.64,            ,
   10396,      3.97,            ,      3.71,            ,
   10397,      4.02,            ,      3.79,            ,
   10398,      4.03,            ,      3.81,            ,
   10399,      4.04,            ,      3.83,            ,
   10400,      4.06,            ,      3.85,            ,
   10401,      4.07,            ,      3.89,            ,
   10402,      4.10,            ,      3.93,            ,
   10403,      4.12,            ,      3.98,            ,
   10404,      4.16,            ,      4.04,            ,
   10405,      4.19,            ,      4.10,            ,
   10406,      4.21,            ,      4.14,            ,
   10407,      4.23,            ,      4.19,            ,
   10408,      4.24,            ,      4.21,            ,
   10409,      4.24,            ,      4.23,            ,
   10410,      4.24,            ,      4.24,            ,
   10411,      4.25,            ,      4.26,            ,
   10412,      4.25,            ,      4.29,            ,
   10413,      4.26,            ,      4.31,            ,
   10414,      4.27,            ,      4.35,            ,
   10415,      4.27,            ,      4.36,            ,
   10416,      4.27,            ,      4.38,            ,
   10417,      4.28,            ,      4.40,            ,
   10418,      4.29,            ,      4.44,            ,
   10419,      4.29,            ,      4.45,            ,
   10420,      4.30,            ,      4.47,            ,
   10421,      4.31,            ,      4.50,            ,
   10422,      4.31,            ,      4.52,            ,
   10423,      4.32,            ,      4.54,            ,
   10424,      4.32,            ,      4.54,            ,
   10425,      4.31,            ,      4.54,            ,
   10426,      4.31,            ,      4.55,            ,
   10427,      4.31,            ,      4.57,            ,
   10428,      4.32,            ,      4.58,            ,
   10429,      4.32,            ,      4.59,            ,
   10430,      4.32,            ,      4.60,            ,
   10431,      4.32,            ,      4.61,            ,
   10432,      4.33,            ,      4.61,            ,
   10433,      4.33,            ,      4.62,            ,
   10434,      4.33,            ,      4.63,            ,
   10435,      4.33,            ,      4.64,            ,
   10436,      4.33,            ,      4.64,            ,
   10437,      4.33,            ,      4.65,            ,
   10438,      4.33,            ,      4.65,            ,
   10439,      4.33,            ,      4.65,            ,
   10440,      4.33,            ,      4.66,            ,
   10441,      4.33,            ,      4.66,            ,
   10442,      4.33,            ,      4.66,            ,
   10443,      4.33,            ,      4.67,            ,
   10444,      4.33,            ,      4.67,            ,
   10445,      4.33,            ,      4.67,            ,
   10446,      4.33,            ,      4.68,            ,
   10447,      4.33,            ,      4.68,            ,
   10448,      4.33,            ,      4.68,            ,
   10449,      4.33,            ,      4.68,            ,
   10450,      4.33,            ,      4.69,            ,
   10451,      4.33,            ,      4.69,            ,
   10452,      4.33,            ,      4.70,            ,
   10453,      4.33,            ,      4.70,            ,
   10454,      4.34,            ,      4.70,            ,
   10455,      4.34,            ,      4.70,            ,
   10456,      4.34,            ,      4.71,            ,
   10457,      4.34,            ,      4.71,            ,
   10458,      4.34,            ,      4.71,            ,
   10459,      4.34,            ,      4.71,            ,
   10460,      4.34,            ,      4.71,            ,
   10461,      4.34,            ,      4.72,            ,
   10462,      4.34,            ,      4.72,            ,
   10463,      4.34,            ,      4.72,            ,
   10464,      4.34,            ,      4.72,            ,
   10465,      4.34,      2.60,      4.72,      2.66,
   10466,      4.33,            ,      4.72,            ,
   10467,      4.33,            ,      4.71,            ,
   10468,      4.33,            ,      4.72,            ,
   10469,      4.33,            ,      4.71,            ,
   10470,      4.32,            ,      4.70,            ,
   10471,      4.32,            ,      4.70,            ,
   10472,      4.32,      3.24,      4.71,      2.84,
   10473,      4.32,            ,      4.71,            ,
   10474,      4.33,            ,      4.72,            ,
   10475,      4.33,            ,      4.72,            ,
   10476,      4.33,            ,      4.72,            ,
   10477,      4.33,            ,      4.72,            ,
   10478,      4.33,            ,      4.73,            ,
   10479,      4.33,            ,      4.73,            ,
   10480,      4.33,            ,      4.73,            ,
   10481,      4.33,      2.86,      4.73,      2.63,
   10482,      4.34,            ,      4.73,            ,
   10483,      4.34,            ,      4.73,            ,
   10484,      4.34,            ,      4.74,            ,
   10485,      4.34,            ,      4.74,            ,
   10486,      4.34,            ,      4.74,            ,
   10487,      4.33,            ,      4.74,            ,
   10488,      4.33,            ,      4.73,            ,
   10489,      4.33,            ,      4.73,            ,
   10490,      4.33,            ,      4.73,            ,
   10491,      4.33,            ,      4.73,            ,
   10492,      4.33,            ,      4.73,            ,
   10493,      4.33,            ,      4.73,            ,
   10494,      4.32,            ,      4.73,            ,
   10495,      4.33,            ,      4.73,            ,
   10496,      4.32,            ,      4.72,            ,
   10497,      4.32,            ,      4.72,            ,
   10498,      4.32,            ,      4.72,            ,
   10499,      4.32,            ,      4.72,            ,
   10500,      4.31,            ,      4.71,            ,
   10501,      4.30,            ,      4.70,            ,
   10502,      4.29,            ,      4.69,            ,
   10503,      4.28,            ,      4.68,            ,
   10504,      4.27,            ,      4.67,            ,
   10505,      4.26,            ,      4.66,            ,
   10506,      4.25,            ,      4.65,            ,
   10507,      4.24,            ,      4.64,            ,
   10508,      4.23,            ,      4.63,            ,
   10509,      4.22,            ,      4.62,            ,
   10510,      3.85,            ,      4.22,            ,
   10511,      3.52,            ,      3.85,            ,
   10512,      3.21,            ,      3.52,            ,
   10513,      2.94,            ,      3.21,            ,
   10514,      2.68,            ,      2.93,            ,
   10515,      2.45,            ,      2.68,            ,
   10516,      2.23,            ,      2.44,            ,
   10517,      2.04,            ,      2.23,            ,
   10518,      1.86,            ,      2.04,            ,
   10519,      1.70,            ,      1.86,            ,
   10520,      1.55,            ,      1.70,            ,
   10521,      1.42,            ,      1.55,            ,
   10522,      1.30,            ,      1.42,            ,
   10523,      1.18,            ,      1.29,            ,
   10524,      1.08,            ,      1.18,            ,
   10525,      0.99,            ,      1.08,            ,
   10526,      0.90,            ,      0.98,            ,
   10527,      0.82,            ,      0.90,            ,
   10528,      0.75,            ,      0.82,            ,
   10529,      0.68,            ,      0.75,            ,
   10530,      0.63,            ,      0.68,            ,
   10531,      0.57,            ,      0.63,            ,
   10532,      0.52,            ,      0.57,            ,
   10533,      0.48,            ,      0.52,            ,
   10534,      0.43,            ,      0.48,            ,
   10535,      0.40,            ,      0.43,            ,
   10536,      0.36,            ,      0.40,            ,
   10537,      0.33,            ,      0.36,            ,
   10538,      0.30,            ,      0.33,            ,
   10539,      0.28,            ,      0.30,            ,
   10540,      0.27,            ,      0.28,            ,
   10541,      0.27,            ,      0.27,            ,
   10542,      0.27,            ,      0.27,            ,
   10543,      0.27,            ,      0.27,            ,
   10544,      0.27,            ,      0.27,            ,
   10545,      0.27,            ,      0.27,            ,
   10546,      0.27,            ,      0.27,            ,
   10547,      0.27,            ,      0.27,            ,
   10548,      0.27,            ,      0.27,            ,
   10549,      0.27,            ,      0.27,            ,
   10550,      0.27,            ,      0.27,            ,
   10551,      0.27,            ,      0.27,            ,
   10552,      0.27,            ,      0.27,            ,
   10553,      0.27,            ,      0.27,            ,
   10554,      0.27,            ,      0.27,            ,
   10555,      0.27,            ,      0.27,            ,
   10556,      0.27,            ,      0.27,            ,
   10557,      0.27,            ,      0.27,            ,
   10558,      0.27,            ,      0.27,            ,
   10559,      0.27,            ,      0.27,            ,
   10560,      0.27,            ,      0.27,            ,
   10561,      0.27,            ,      0.27,            ,
   10562,      0.27,            ,      0.27,            ,
   10563,      0.27,            ,      0.27,            ,
   10564,      0.27,            ,      0.27,            ,
   10565,      0.27,            ,      0.27,            ,
   10566,      0.27,            ,      0.27,            ,
   10567,      0.27,            ,      0.27,            ,
   10568,      0.27,            ,      0.27,            ,
   10569,      0.27,            ,      0.27,            ,
   10570,      0.27,            ,      0.27,            ,
   10571,      0.27,            ,      0.27,            ,
   10572,      0.27,            ,      0.27,            ,
   10573,      0.27,            ,      0.27,            ,
   10574,      0.27,            ,      0.27,            ,
   10575,      0.27,            ,      0.27,            ,
   10576,      0.27,            ,      0.27,            ,
   10577,      0.27,            ,      0.27,            ,
   10578,      0.27,            ,      0.27,            ,
   10579,      0.27,            ,      0.27,            ,
   10580,      0.27,            ,      0.27,            ,
   10581,      0.27,            ,      0.27,            ,
   10582,      0.27,            ,      0.27,            ,
   10583,      0.27,            ,      0.27,            ,
   10584,      0.27,            ,      0.27,            ,
   10585,      0.27,            ,      0.27,            ,
   10586,      0.27,            ,      0.27,            ,
   10587,      0.27,            ,      0.27,            ,
   10588,      0.27,            ,      0.27,            ,
   10589,      0.27,            ,      0.27,            ,
   10590,      0.27,            ,      0.27,            ,
   10591,      0.27,            ,      0.27,            ,
   10592,      0.27,            ,      0.27,            ,
   10593,      0.27,            ,      0.27,            ,
   10594,      0.27,            ,      0.27,            ,
   10595,      0.27,            ,      0.27,            ,
   10596,      0.27,            ,      0.27,            ,
   10597,      0.27,            ,      0.27,            ,
   10598,      0.27,            ,      0.27,            ,
   10599,      0.27,            ,      0.27,            ,
   10600,      0.27,            ,      0.27,            ,
   10601,      0.27,            ,      0.27,            ,
   10602,      0.27,            ,      0.27,            ,
   10603,      0.27,            ,      0.27,            ,
   10604,      0.27,            ,      0.27,            ,
   10605,      0.27,            ,      0.27,            ,
   10606,      0.27,            ,      0.27,            ,
   10607,      0.27,            ,      0.27,            ,
   10608,      0.27,            ,      0.27,            ,
   10609,      0.27,            ,      0.27,            ,
   10610,      0.27,            ,      0.27,            ,
   10611,      0.27,            ,      0.27,            ,
